Dep_Lemma	Head_Lemma	Count
ने	परिवार	2
ने	परिवारवाला	1
ने	परिहार	1
ने	पर्यवेक्षक	1
ने	पवार	3
ने	पांडे	3
ने	पांडेय	4
ने	पाक	2
ने	पाकिस्तान	18
ने	पाकिस्तानी	2
ने	पाटिल	15
ने	पाती	1
ने	पायलट	1
ने	पायलेट	1
ने	पारिकर	1
ने	पारिख	1
ने	पार्टी	28
ने	पाल	1
ने	पासवान	12
ने	पिंग	2
ने	पिट्जर	1
ने	पिता	2
ने	पीएसी	1
ने	पीठ	6
ने	पीयरसन	1
ने	पीयू	2
ने	पीर	1
ने	पीरजादा	2
ने	पीस	1
ने	पुंज	1
ने	पुत्र	1
ने	पुत्री	1
ने	पुरी	1
ने	पुलिस	86
ने	पुलिसकर्मी	2
ने	पेरामुना	1
ने	पैत्रोदा	4
ने	पोर्टल	1
ने	प्रकाश	6
ने	प्रज्ञा	2
ने	प्रणव	1
ने	प्रतिनिधि	2
ने	प्रतिनिधिमंडल	4
ने	प्रतिभागी	1
ने	प्रतिष्ठान	1
ने	प्रधानमंत्री	44
ने	प्रबंधक	2
ने	प्रबंधन	3
ने	प्रबीर	1
ने	प्रमुख	4
ने	प्रवक्ता	19
ने	प्रवीण	3
ने	प्रशंसक	4
ने	प्रशासन	13
ने	प्रसाद	5
ने	प्राधिकरण	3
ने	प्रियोर	1
ने	प्रीतम	1
ने	प्रोफेसर	1
ने	फनॅडिस	2
ने	फर्नाँडिस	2
ने	फर्नांडिस	1
ने	फर्नांडीज	1
ने	फर्नाडिस	1
ने	फातिमा	2
ने	फारुक	1
ने	फारूक	2
ने	फारूख	3
ने	फिल्म	1
ने	फुकुई	4
ने	फैक्टर	1
ने	फॉक्स	1
ने	फोरम	1
ने	फौजी	1
ने	फ्रियाज	1
ने	फ्रोस्ट	1
ने	फ्लिंटॅफ	1
ने	बंगरप्पा	1
ने	बंसल	3
ने	बच्चन	2
ने	बट	2
ने	बट्ट	1
ने	बत्रा	1
ने	बदमाश	6
ने	बनर्जी	8
ने	बब्बर	3
ने	बयान	1
ने	बरकाकाटी	1
ने	बरलूसकोनी	1
ने	बराक	4
ने	बर्धन	1
ने	बर्फबारी	1
ने	बल	4
ने	बल्लेबाज	3
ने	बवेजा	2
ने	बसपा	2
ने	बसु	5
ने	बहादुर	3
ने	बांग्लादेश	2
ने	बागभट्ट	1
ने	बाबर	1
ने	बारिश	3
ने	बारू	4
ने	बारोंगप्पा	1
ने	बाला	1
ने	बालाकृष्णन	1
ने	बालादित्य	2
ने	बालासुब्रह्मण्यन	2
ने	बालासुब्रह्मण्यम	1
ने	बालू	1
ने	बावकर	1
ने	बाहिनीपति	1
ने	बिट्टा	1
ने	बिरजू	2
ने	बिस्वास	1
ने	बिहार	1
ने	बीएसएनएल	1
ने	बीबीसी	2
ने	बीमारी	1
ने	बुच	1
ने	बुद्ध	1
ने	बुलेदी	1
ने	बुश	4
ने	बेंच	1
ने	बेगम	1
ने	बेटा	1
ने	बेलोस	1
ने	बैंक	2
ने	बैंकर्स	1
ने	बैजल	1
ने	बैनर्जी	1
ने	बॉस	2
ने	बोडोलैंड	1
ने	बोर्ड	15
ने	बोर्लेग	2
ने	बोस	1
ने	ब्यूरो	2
ने	ब्रांच	1
ने	ब्रिगेडियर	1
ने	ब्रिटेन	4
ने	ब्रोकर	1
ने	ब्लेयर	7
ने	भटनागर	2
ने	भट्टाचार्य	1
ने	भट्ठल	4
ने	भवन	1
ने	भांधेर	1
ने	भाई	2
ने	भाकपा	1
ने	भाग्य	1
ने	भाजपा	26
ने	भाटिया	3
ने	भारत	52
ने	भारती	4
ने	भारद्वाज	3
ने	भिक्षु	1
ने	भी	1
ने	भीड	1
ने	भीड़	1
ने	मंत्रालय	32
ने	मंत्रिपरिषद	1
ने	मंत्रिमंडल	3
ने	मंत्री	28
ने	मगन	1
ने	मछुआरा	5
ने	मजिस्ट्रेट	3
ने	मठ	2
ने	मतदाता	4
ने	मथेरानी	1
ने	मदान	1
ने	मनमोहन	13
ने	ममता	3
ने	मलफोर्ड	1
ने	मलहोत्रा	1
ने	मलिक	7
ने	मल्होत्रा	5
ने	महमूद	3
ने	महरोत्रा	1
ने	महाजन	14
ने	महाधिवक्ता	1
ने	महापात्रा	2
ने	महाप्रबंधक	2
ने	महाराजा	1
ने	महासभा	1
ने	महिला	6
ने	महेंद्रा	1
ने	माँ	1
ने	मांग	1
ने	माओवादी	6
ने	माकन	2
ने	माकपा	8
ने	माथुर	1
ने	मान	1
ने	मानसून	2
ने	मामला	1
ने	मार्शल	1
ने	मालिक	2
ने	माशेकर	2
ने	मिल	1
ने	मिश्र	1
ने	मिश्रा	1
ने	मीकन्स	1
ने	मीडिया	1
ने	मीणा	1
ने	मीत	1
ने	मीना	2
ने	मीरवायज	1
ने	मुंडा	1
ने	मुंशी	2
ने	मुखर्जी	26
ने	मुख्यमंत्री	14
ने	मुगल	1
ने	मुदगल	1
ने	मुन्नी	1
ने	मुफ्ती	1
ने	मुरलीधर	1
ने	मुरारी	1
ने	मुलायम	2
ने	मुशर्रफ	38
ने	मुसलमान	1
ने	मेनन	4
ने	मेमन	1
ने	मेहंदीरत्ता	2
ने	मेहता	6
ने	मेहमान	1
ने	मेहरा	1
ने	मैककॅर्मेक	1
ने	मैकक्लेलन	1
ने	मैनाली	1
ने	मोइनुद्दीन	1
ने	मोदी	4
ने	मोनिका	2
ने	मोरचा	1
ने	मोरारका	1
ने	मोरे	2
ने	मोर्चा	3
ने	मोहंती	1
ने	मोहिलारी	2
ने	यंग	1
ने	यशोवर्मन	1
ने	याची	3
ने	यात्री	4
ने	यादव	26
ने	याना	6
ने	युक्सी	4
ने	युद्घपोत	1
ने	युवक	5
ने	युवराज	1
ने	युवा	1
ने	यू	3
ने	यूएफसी	1
ने	यूनियन	1
ने	यूनीवर्सिटी	2
ने	येचुरी	3
ने	रंगाराव	1
ने	रंजन	1
ने	रंधावा	1
ने	रघुपति	3
ने	रमीज	4
ने	रवि	2
ने	रशीद	3
ने	रस्तोगी	1
ने	रहमान	3
ने	राइस	5
ने	राज	2
ने	राजग	16
ने	राजघराना	1
ने	राजद	5
ने	राजनयिक	1
ने	राजनाथ	3
ने	राजनायिक	2
ने	राजनीतिक	1
ने	राजा	8
ने	राजेंद्र	4
ने	राजेश्वर	1
ने	राज्य	7
ने	राज्यपाल	4
ने	राज्यमंत्री	1
ने	राठी	1
ने	राठौर	1
ने	राणा	2
ने	राधाकृष्णन	1
ने	रानी	1
ने	राबिया	2
ने	राम	3
ने	रामचंद्र	1
ने	रामदास	8
ने	रामदेव	1
ने	रामनाथन	1
ने	राय	6
ने	रालोद	1
ने	राव	7
ने	राशिद	1
ने	राष्ट्र	1
ने	राष्ट्रपति	7
ने	रिजवी	3
ने	रिपोर्ट	1
ने	रिलायंस	1
ने	रिश्तेदार	1
ने	रूख	1
ने	रूप	1
ने	रेखा	1
ने	रेजिमेंट	1
ने	रेडियो	2
ने	रेड्डी	4
ने	रेलवे	5
ने	रैना	4
ने	रॉय	1
ने	रोहित	1
ने	लखानी	1
ने	लडका	1
ने	लता	9
ने	लश्कर	1
ने	लामा	2
ने	लाल	1
ने	लालाराम	1
ने	लालू	12
ने	लाहोटी	4
ने	लिंगम	2
ने	लिब्रहान	1
ने	लिमिटेड	2
ने	लीग	1
ने	लुप	1
ने	लेखी	2
ने	लेबोरेट्री	1
ने	लोग	53
ने	लोढा	1
ने	लोदी	1
ने	लोन	1
ने	वकील	9
ने	वक्ता	1
ने	वजा	4
ने	वढेरा	1
ने	वरुण	2
ने	वर्मा	6
ने	वर्ष	1
ने	वह	2
ने	वाजपेयी	26
ने	वाटसन	1
ने	वादी	1
ने	वामदल	8
ने	वामपंथी	1
ने	वाहनवटी	2
ने	विक्षोभ	1
ने	विजयवर्गीय	1
ने	विजेता	1
ने	विज्ञानी	5
ने	वित्तमंत्री	2
ने	विद्यापीठ	1
ने	विद्रोही	6
ने	विधायक	8
ने	विपक्ष	9
ने	विपिन	2
ने	विभाग	18
ने	विमान	3
ने	विलियम्स	1
ने	विवेकानंदन	1
ने	विशवविद्यालय	2
ने	विशेषज्ञ	7
ने	विश्व	1
ने	विश्वविद्यालय	2
ने	विस्फोट	1
ने	वेंकैया	6
ने	वेगा	1
ने	वेटिकन	1
ने	वेणुगोपाल	1
ने	वैज्ञानिक	5
ने	वैद्य	5
ने	वैद्यन	1
ने	वैद्यनाथन	1
ने	वैष्णव	1
ने	वोटर	1
ने	वोल्कर	1
ने	वोहरा	5
ने	व्यक्ति	8
ने	व्यवहार	1
ने	व्यापारी	2
ने	व्यास	1
ने	व्‍यापारी	1
ने	शंकररमन	1
ने	शंकराचार्य	4
ने	शख्स	2
ने	शरीफ	4
ने	शर्मा	7
ने	शहीद	1
ने	शांतनु	4
ने	शाकिर	1
ने	शामलाल	1
ने	शासक	2
ने	शासन	1
ने	शाह	6
ने	शाहजहाँ	2
ने	शाहजहां	4
ने	शाहजेहन	1
ने	शाहिद	3
ने	शाही	3
ने	शिक्षिका	1
ने	शिराक	1
ने	शिवसेना	2
ने	शिष्टमंडल	1
ने	शुक्ला	3
ने	शेख	4
ने	शेखावत	3
ने	शेरपाओ	1
ने	शैली	1
ने	शोम	3
ने	श्रद्धालु	2
ने	श्रीवास्तव	1
ने	संगकारा	1
ने	संगठन	12
ने	संगमा	4
ने	संघ	5
ने	संघवी	3
ने	संजय	3
ने	संसद	1
ने	संस्थान	1
ने	सईद	3
ने	सचदेव	1
ने	सचिव	3
ने	सच्चर	1
ने	सत्तापक्ष	1
ने	सदस्य	10
ने	सद्दाम	1
ने	सब्बरवाल	3
ने	सभा	1
ने	सभापति	1
ने	समर्थक	3
ने	समिति	19
ने	समुदाय	2
ने	समुद्र	1
ने	सरकार	146
ने	सरन	1
ने	सरना	8
ने	सरमा	1
ने	सरस्वती	4
ने	सलमान	4
ने	सवारी	2
ने	ससुर	1
ने	सह	1
ने	सहयोगी	1
ने	सहवाग	2
ने	सांग	1
ने	सांगा	1
ने	सांवत	1
ने	सांसद	8
ने	साथी	1
ने	सानिया	4
ने	साप्ताहिक	1
ने	साबरी	1
ने	साबिरा	2
ने	सारस्वत	2
ने	साला	1
ने	साहिबान	1
ने	सिंघल	3
ने	सिंह	154
ने	सिंहा	2
ने	सिट	2
ने	सिन्हा	4
ने	सियांपी	2
ने	सिस्टर	1
ने	सीआईए	1
ने	सीआरपीएफ	2
ने	सीएसीपी	2
ने	सीडैक	2
ने	सीतलवाड़	1
ने	सीनेट	1
ने	सीबीआई	7
ने	सीमा	2
ने	सुंदरता	2
ने	सुदम	1
ने	सुदर्शन	9
ने	सुदामा	1
ने	सुनामी	1
ने	सुनीत	1
ने	सुनीता	1
ने	सुप्रीमकोर्ट	1
ने	सुब्रमण्यन	1
ने	सुब्रमण्यम	1
ने	सुभाष	3
ने	सुमन	2
ने	सुमाथिपाला	1
ने	सुमैया	1
ने	सुरक्षाकर्मी	3
ने	सुरक्षाबल	1
ने	सुरजीत	6
ने	सुरेंदर	1
ने	सुरेश	3
ने	सुलेमान	1
ने	सूत्र	48
ने	सूरी	2
ने	सृष्टि	2
ने	सेन	2
ने	सेना	10
ने	सेल	2
ने	सेलवी	1
ने	सेवा	1
ने	सैनिक	1
ने	सोज	1
ने	सोनल	4
ने	सोनिया	3
ने	सोनी	1
ने	सोमनाथ	1
ने	सोरेन	1
ने	सोलंकी	1
ने	सोहेल	1
ने	सौरव	2
ने	स्टारडस्ट	1
ने	स्टीवन	1
ने	स्पीकर	2
ने	स्मिथ	1
ने	स्युदरलैंड	1
ने	स्वयंसेवक	1
ने	स्वयंसेवी	1
ने	स्वराज	5
ने	स्वामी	1
ने	स्वामीनाथन	3
ने	हक	1
ने	हमीद	3
ने	हरगोविंद	1
ने	हरिप्रसाद	1
ने	हर्षवर्मन	1
ने	हवा	2
ने	हाईकमान	2
ने	हाईकोर्ट	14
ने	हाथ	1
ने	हारा	2
ने	हार्टकोर्ट	1
ने	हिंद	1
ने	हिंदू	1
ने	हितैषी	1
ने	हुड्डा	1
ने	हुसैन	12
ने	हेडगेवार	1
ने	हेलीकॅप्टर	1
ने	हॉकिंस	2
ने	होटल	1
ने	होड	1
ने	४	1
ने	५	1
नेक	काम	1
नेगी	हरा	1
नेचर	दल	1
नेचुरल	साइंस	2
नेट	प्रैक्टिस	1
नेटवर्क	अस्पताल	1
नेटवर्क	एक्ट	1
नेटवर्क	कर	1
नेटवर्क	चेतावनी	1
नेटवर्क	प्रस्ताव	1
नेटवर्क	बना	2
नेटवर्क	भेज	1
नेटवर्क	मिल	1
नेता	अठावले	1
नेता	अध्यक्ष	1
नेता	अपना	1
नेता	अफसर	1
नेता	अम्मा	1
नेता	आ	4
नेता	आडवाणी	5
नेता	आश्चर्य	1
नेता	इशारा	1
नेता	उठा	3
नेता	कर	55
नेता	कह	15
नेता	किशोर	2
नेता	कुंजलिकुट्टी	1
नेता	कुमार	1
नेता	कोइराला	1
नेता	खफा	1
नेता	खान	2
नेता	खुराना	1
नेता	खुश	1
नेता	खुशी	1
नेता	खेमा	1
नेता	खो	1
नेता	गांधी	1
नेता	गिरफ्तारी	1
नेता	गिलानी	1
नेता	गुप्ता	1
नेता	चल	4
नेता	चाह	2
नेता	चिंतित	1
नेता	चुन	2
नेता	छोड़	1
नेता	जगजाहिर	1
नेता	जता	1
नेता	जमकर	1
नेता	जा	2
नेता	जान	1
नेता	जिम्मेदार	1
नेता	जुर्रत	1
नेता	जेटली	1
नेता	जोशी	4
नेता	टाइटलर	1
नेता	टिकैत	1
नेता	टैपिंग	1
नेता	ठहर	2
नेता	ढींढसा	1
नेता	तर्क	1
नेता	तिलमिला	1
नेता	तोगड़िया	3
नेता	तोड	2
नेता	था	2
नेता	दल	2
नेता	दासगुप्ता	1
नेता	दासमुंशी	1
नेता	दिलचस्पी	1
नेता	दुखी	1
नेता	दुलइमी	1
नेता	दे	7
नेता	दो	1
नेता	नाम	3
नेता	नायडू	1
नेता	नाराज	1
नेता	नारायण	1
नेता	निकाल	1
नेता	निरुपम	1
नेता	पटेल	2
नेता	परेशान	1
नेता	पवार	1
नेता	पहुंच	2
नेता	पहुंचा	1
नेता	पाटिल	1
नेता	पासवान	1
नेता	पिल्लई	1
नेता	पूछताछ	1
नेता	प्रतिपक्ष	6
नेता	प्रशासक	1
नेता	फर्नांडीज	1
नेता	बच्चन	1
नेता	बट	1
नेता	बढा	1
नेता	बता	5
नेता	बन	2
नेता	बनर्जी	1
नेता	बना	2
नेता	बब्बर	1
नेता	बयानबाजी	1
नेता	बसु	2
नेता	बातचीत	1
नेता	बैठक	5
नेता	बोस	1
नेता	भाजपा	1
नेता	भारती	2
नेता	भूमिका	1
नेता	भेज	2
नेता	मंत्री	2
नेता	मणि	1
नेता	मना	1
नेता	मलहोत्रा	1
नेता	मल्होत्रा	3
नेता	महंत	1
नेता	महाजन	4
नेता	मान	4
नेता	मिल	10
नेता	मुखर्जी	1
नेता	मुलाकात	2
नेता	मुशर्रफ	1
नेता	मौजूदगी	1
नेता	यात्रा	2
नेता	यादव	1
नेता	यासिर	1
नेता	येचुरी	3
नेता	रख	2
नेता	राघवन	1
नेता	राय	2
नेता	राष्ट्रपति	1
नेता	रेड्डी	1
नेता	लगा	5
नेता	ले	2
नेता	लोग	1
नेता	वर्मा	1
नेता	वह	1
नेता	वाजपेयी	1
नेता	विधायक	1
नेता	वीजा	1
नेता	व्यक्ति	1
नेता	शामिल	3
नेता	शिष्टमंडल	1
नेता	संपर्क	1
नेता	संभाल	1
नेता	संयोजक	1
नेता	संस्कार	1
नेता	सप्ताह	1
नेता	समझा	1
नेता	सलाह	1
नेता	सहयोग	1
नेता	साठे	1
नेता	सिंह	9
नेता	सुरजीत	2
नेता	सैयाफ	1
नेता	सौंप	2
नेता	स्पीकर	1
नेता	स्मृति	1
नेता	स्वराज	1
नेता	स्वागत	1
नेता	हत्या	1
नेता	हुसैन	2
नेता	है	4
नेता	हो	9
नेताजी	अड्डा	2
नेताजी	बता	1
नेताजी	बोस	2
नेतृत्व	अलायंस	1
नेतृत्व	आ	2
नेतृत्व	आरोप	1
नेतृत्व	कर	22
नेतृत्व	कांग्रेस	1
नेतृत्व	कांफ्रेंस	2
नेतृत्व	कानसेंसस	1
नेतृत्व	केंद्र	1
नेतृत्व	खंडपीठ	1
नेतृत्व	खोल	1
नेतृत्व	गुण	1
नेतृत्व	चटर्जी	1
नेतृत्व	चल	1
नेतृत्व	जता	1
नेतृत्व	जीत	1
नेतृत्व	दिखा	1
नेतृत्व	दुखी	1
नेतृत्व	दे	2
नेतृत्व	निकल	1
नेतृत्व	परिवर्तन	4
नेतृत्व	पहल	1
नेतृत्व	पहुंच	1
नेतृत्व	फूंक	1
नेतृत्व	भाजपा	1
नेतृत्व	मंत्रिमंडल	1
नेतृत्व	मान	1
नेतृत्व	मार	1
नेतृत्व	मिल	3
नेतृत्व	मुद्दा	1
नेतृत्व	मोर्चा	1
नेतृत्व	राजग	2
नेतृत्व	लगा	2
नेतृत्व	लश्कर	1
नेतृत्व	ले	1
नेतृत्व	विपक्ष	1
नेतृत्व	समर्थन	1
नेतृत्व	समूह	1
नेतृत्व	सरकार	13
नेतृत्व	सेना	1
नेतृत्व	स्तर	1
नेतृत्व	हाथ	1
नेतृत्व	हो	7
नेदुमबास्सेरी	अड्डा	1
नेनुआ	सहजन	1
नेपकीन	तकिया	1
नेपाल	अफगानिस्तान	1
नेपाल	आ	1
नेपाल	कर	4
नेपाल	करा	1
नेपाल	कह	1
नेपाल	घटनाक्रम	1
नेपाल	चल	1
नेपाल	जता	1
नेपाल	जनजाति	1
नेपाल	जूझ	1
नेपाल	ज्ञानेंद्र	2
नेपाल	टल	1
नेपाल	दे	2
नेपाल	नरेश	3
नेपाल	पत्रकार	1
नेपाल	पाकिस्तान	1
नेपाल	भाग	1
नेपाल	भेज	1
नेपाल	मंत्रालय	1
नेपाल	मंत्री	2
नेपाल	मामला	1
नेपाल	मार	1
नेपाल	रिश्ता	1
नेपाल	लंका	1
नेपाल	लगा	2
नेपाल	ले	1
नेपाल	संकट	1
नेपाल	संपन्न	1
नेपाल	समर्थन	1
नेपाल	समस्या	2
नेपाल	सरकार	3
नेपाल	सीमा	1
नेपाल	हालात	2
नेपाल	हो	8
नेपाली	कंपनी	1
नेपाली	जनता	1
नेपाली	मंत्री	3
नेपाली	सदस्य	1
नेफ्रोलॉजी	विभाग	1
नेशन	छप	1
नेशनल	2004	1
नेशनल	28	1
नेशनल	असेंबली	1
नेशनल	कांफ्रेंस	1
नेशनल	काउंसिल	1
नेशनल	कॉरपोरेशन	2
नेशनल	त्रिपुरा	1
नेशनल	न्यूट्रीशन	1
नेशनल	पॅलिसी	1
नेशनल	प्लांट	1
नेशनल	फ्रंट	1
नेशनल	बैंक	1
नेशनल	बोडोलैंड	1
नेशनल	मशीन	1
नेशनल	लोकदल	1
नेशनल	साइंस	1
नेहरा	खान	1
नेहरुवाद	हो	1
नेहरू	केंद्र	1
नेहरू	गांधी	2
नेहरू	चाह	1
नेहरू	दे	1
नेहरू	नकार	1
नेहरू	पुण्यतिथि	1
नेहरू	सेंटर	1
नेहरूवाद	आयाम	2
नैतिक	अधिकार	1
नैतिक	बल	1
नैतिक	समर्थन	1
नैतिकता	दुहाई	1
नैनीताल	बरेली	1
नैयर	कह	6
नैयर	दे	1
नैयर	बच्चा	1
नैयर	बता	1
नैया	छोड	1
नैय्यर	कर	1
नैय्यर	कह	1
नैसर्गिक	सौंदर्य	2
नॉन	कमर्शियल	1
नॉन	मटैलिक	1
नॉन	मेट्रो	1
नॉर्थ	केप	2
नॉर्थ	यूनिवर्सिटी	1
नॉर्थ	सीट	1
नॉर्वे	कर	1
नो	अवधि	1
नो	अवार्ड	1
नो	डे	1
नो	वोट	2
नों	दस्तावेज	1
नोंक	कर	2
नोएडा	कर	2
नोएडा	तर्ज	1
नोएडा	पहुंच	1
नोएडा	फरीदाबाद	1
नोएडा	स्थित	2
नोएडावासी	प्यार	1
नोक	झोंक	2
नोगुची	कैली	1
नोट	कर	3
नोट	दे	1
नोट	बांट	2
नोट	भेज	1
नोट	लगा	1
नोटिस	कर	17
नोटिस	कह	1
नोटिस	चीज	1
नोटिस	जवाब	3
नोटिस	जारी	1
नोटिस	दे	6
नोटिस	पकड	1
नोटिस	बोर्ड	1
नोटिस	भेज	5
नोटिस	लगा	1
नोटिस	ले	1
नोटिस	हटा	1
नोबल	पुरस्कार	4
नोबेल	पुरस्कार	2
नोमिनी	स्युदरलैंड	1
नोरबू	बारोंगप्पा	1
नौ	एमएम	1
नौ	जवान	3
नौ	जुलाई	1
नौ	जून	2
नौ	दस	1
नौ	फीसदी	1
नौ	बज	2
नौ	बजे	5
नौ	बैठक	1
नौ	महीना	1
नौ	मैगजीन	1
नौ	रन	1
नौ	रह	1
नौ	वायु	2
नौ	विकेट	1
नौ	सेकेंड	1
नौ	सेना	2
नौ	स्‍तंभ	1
नौ	हो	1
नौकर	काला	1
नौकर	वानखेड़े	1
नौकरशाह	काम	1
नौकरशाह	देशमुख	1
नौकरशाह	ले	1
नौकरशाह	सचिव	1
नौकरशाही	ज्यादा	1
नौकरी	आरक्षण	1
नौकरी	कर	2
नौकरी	छोड	2
नौकरी	तलाश	1
नौकरी	दे	2
नौकरी	पा	1
नौकरी	पुलिस	1
नौका	इंतजाम	1
नौका	कर	1
नौका	जाल	1
नौका	बना	1
नौकायन	करवा	1
नौगावां	क्षेत्र	1
नौजवान	जिंदगी	1
नौबत	आ	1
नौवां	गेम	1
नौवां	मंजिल	1
नौसिखिया	कर	1
नौसेना	कर	4
नौसेना	जहाज	1
नौसेना	जा	1
नौसेना	तैयारी	1
नौसेना	दिवस	1
नौसेना	प्रमुख	3
नौसेना	मिल	1
नौसेना	रखा	1
नौसेना	रूम	1
नौसेना	विश्वसनीय	1
नौसेना	है	1
नौसेनाध्यक्ष	प्रकाश	1
नौसैनिक	युद्घपोत	1
नौसैनिक	सैनिक	1
न्यापालिका	कार्यपालिका	1
न्याय	कक्ष	1
न्याय	जरिया	1
न्याय	जा	1
न्याय	पा	1
न्याय	प्रणाली	2
न्याय	प्रोफाइल	1
न्याय	मंत्री	2
न्याय	मिल	1
न्याय	हो	1
न्यायधीश	पाठक	1
न्यायपालिका	कतर	2
न्यायपालिका	कर	2
न्यायपालिका	कामकाज	1
न्यायपालिका	कार्यपालिका	3
न्यायपालिका	क्षेत्र	1
न्यायपालिका	दायित्व	1
न्यायपालिका	दिख	1
न्यायपालिका	दे	1
न्यायपालिका	देना	1
न्यायपालिका	निपट	1
न्यायपालिका	रह	1
न्यायपालिका	ला	1
न्यायपालिका	व्यवस्था	1
न्यायपालिका	सदस्य	1
न्यायपालिका	समन्वय	1
न्यायपालिका	स्तर	1
न्यायपालिका	हो	1
न्यायमूर्ति	अग्रवाल	1
न्यायमूर्ति	अहमद	1
न्यायमूर्ति	खन्ना	1
न्यायमूर्ति	गिल	1
न्यायमूर्ति	जा	1
न्यायमूर्ति	जैन	2
न्यायमूर्ति	पसायत	2
न्यायमूर्ति	पाठक	1
न्यायमूर्ति	पाल	2
न्यायमूर्ति	मुदगल	1
न्यायमूर्ति	शर्मा	1
न्यायमूर्ति	सेमा	1
न्याययिक	जांच	1
न्यायाधीश	अदालत	1
न्यायाधीश	कर	2
न्यायाधीश	कह	2
न्यायाधीश	खरे	1
न्यायाधीश	चिन्नापांडी	1
न्यायाधीश	जता	1
न्यायाधीश	ठक्कर	1
न्यायाधीश	थिप्से	1
न्यायाधीश	निगरानी	1
न्यायाधीश	प्रक्रिया	1
न्यायाधीश	बता	1
न्यायाधीश	बयान	1
न्यायाधीश	बुच	1
न्यायाधीश	मामला	1
न्यायाधीश	यहाँ	2
न्यायाधीश	राय	5
न्यायाधीश	राष्ट्रपति	2
न्यायाधीश	लाहोटी	5
न्यायाधीश	ले	1
न्यायाधीश	वरियावा	1
न्यायाधीश	सब्बरवाल	1
न्यायाधीश	सुना	1
न्यायाधीश	सुराना	1
न्यायाधीश	सूची	1
न्यायाधीश	हुसैन	1
न्यायाधीश	हो	2
न्यायालय	कर	6
न्यायालय	कह	1
न्यायालय	दरवाजा	1
न्यायालय	दे	3
न्यायालय	न्यायाधीश	2
न्यायालय	पड	1
न्यायालय	पहुंच	1
न्यायालय	ला	1
न्यायालय	हो	1
न्यायिक	उचित	1
न्यायिक	कार्य	1
न्यायिक	जांच	1
न्यायिक	प्रक्रिया	2
न्यायिक	प्रणाली	1
न्यायिक	मजिस्ट्रेट	1
न्यायिक	मुख्य	1
न्यायिक	सेवा	1
न्यायिक	हिरासत	4
न्यायोचित	कह	1
न्यायोचित	स्थाई	1
न्यासी	अध्यक्ष	1
न्यू	एकेडमी	1
न्यू	जर्सी	1
न्यू	पार्टी	1
न्यूईयर	ईव	1
न्यूक्लियर	लिमिटेड	1
न्यूक्लीयर	ग्रुप	1
न्यूज	एजेंसी	2
न्यूज	छाप	1
न्यूज	जारी	1
न्यूज	टूनाइट	1
न्यूज	प्रकाशित	1
न्यूज	मिल	1
न्यूजीलैंड	आस्ट्रेलिया	1
न्यूजीलैंड	कर	1
न्यूजीलैंड	चीन	1
न्यूजीलैंड	प्रधानमंत्री	1
न्यूजीलैंड	मस्जिद	1
न्यूट्रीशन	हैदराबाद	1
न्यूनतम	अधिनियम	1
न्यूनतम	कार्यक्रम	22
न्यूनतम	चल	1
न्यूनतम	तापमान	6
न्यूनतम	दर	1
न्यूनतम	निर्धारण	1
न्यूनतम	फीसदी	1
न्यूनतम	मजदूरी	2
न्यूनतम	मूल्य	6
न्यूनतम	रुपया	1
न्यूनतम	सेल्सियस	1
न्यूयार्क	आ	1
न्यूयार्क	कर	1
न्यूयार्क	हो	3
न्यूयॉर्क	एक्सचेंज	1
न्यूयॉर्क	कर	1
न्यूयॉर्क	जा	1
न्यूयॉर्क	यूनिवर्सिटी	1
न्यूयॉर्क	हो	4
न्यूरो	सर्जन	1
न्यूरो	साइंस	1
न्यूज़	चैनल	2
न्यूज़	मिल	1
न्योता	जरूरत	1
न्योता	दे	5
न्योता	भेज	1
न्योता	मिल	2
न्यौता	दे	2
नज़ाकत	देख	1
पंकज	उधास	1
पंकज	बनर्जी	1
पंकज	मलिक	1
पंकज	हरा	1
पंखा	कर	2
पंखा	लग	1
पंगु	मुंस्यारी	1
पंच	रत्ना	1
पंच	सिंह	1
पंचकूला	मिल	1
पंचतत्व	हो	1
पंचमहल	जिला	1
पंचमी	भीड	1
पंचमी	मना	1
पंचसितारा	होटल	1
पंचायत	अध्यक्ष	1
पंचायत	आयोग	1
पंचायत	गठन	2
पंचायत	चुनाव	8
पंचायत	जिला	1
पंचायत	दे	1
पंचायत	प्रत्याशी	1
पंचायत	मंत्रालय	1
पंचायतन	शैली	1
पंचायती	मंत्रालय	2
पंचायती	मंत्री	1
पंचायती	राज	1
पंचायती	संस्था	2
पंचायती	संस्थान	1
पंचायतीराज	विकास	1
पंछी	अठखेली	1
पंजाब	आ	1
पंजाब	उन्नति	1
पंजाब	एसोसिएशन	1
पंजाब	कर	1
पंजाब	कश्मीर	1
पंजाब	कह	1
पंजाब	चरम	1
पंजाब	चल	1
पंजाब	जिला	1
पंजाब	डीजीपी	1
पंजाब	नाम	1
पंजाब	पक्ष	1
पंजाब	पुलिस	3
पंजाब	प्रदेश	1
पंजाब	प्रांत	2
पंजाब	फीसदी	1
पंजाब	बसा	1
पंजाब	बैंक	1
पंजाब	बॉर्डर	1
पंजाब	मंच	1
पंजाब	माहौल	2
पंजाब	मुख्यमंत्री	1
पंजाब	यूनीवर्सिटी	2
पंजाब	राज्य	2
पंजाब	विधानसभा	1
पंजाब	संबंध	1
पंजाब	संस्थान	1
